numerical__income,numerical__name_email_similarity,numerical__prev_address_months_count,numerical__current_address_months_count,numerical__customer_age,numerical__days_since_request,numerical__intended_balcon_amount,numerical__zip_count_4w,numerical__velocity_6h,numerical__velocity_24h,numerical__velocity_4w,numerical__bank_branch_count_8w,numerical__date_of_birth_distinct_emails_4w,numerical__credit_risk_score,numerical__email_is_free,numerical__phone_home_valid,numerical__phone_mobile_valid,numerical__bank_months_count,numerical__has_other_cards,numerical__proposed_credit_limit,numerical__foreign_request,numerical__session_length_in_minutes,numerical__keep_alive_session,numerical__device_distinct_emails_8w,numerical__month,categorical__payment_type_AA,categorical__payment_type_AB,categorical__payment_type_AC,categorical__payment_type_AD,categorical__payment_type_AE,categorical__employment_status_CA,categorical__employment_status_CB,categorical__employment_status_CC,categorical__employment_status_CD,categorical__employment_status_CE,categorical__employment_status_CF,categorical__employment_status_CG,categorical__housing_status_BA,categorical__housing_status_BB,categorical__housing_status_BC,categorical__housing_status_BD,categorical__housing_status_BE,categorical__housing_status_BF,categorical__housing_status_BG,categorical__source_INTERNET,categorical__source_TELEAPP,categorical__device_os_linux,categorical__device_os_macintosh,categorical__device_os_other,categorical__device_os_windows,categorical__device_os_x11
1.0,0.8530922,0.0,0.037647057,0.5,0.00027269465,0.08075585,0.49441737,0.43200457,0.62798244,0.84287804,0.29590094,0.055555556,0.89373815,1.0,0.0,1.0,0.09375,1.0,0.68586385,0.0,0.37820098,1.0,0.6666667,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0.02011496,0.0,0.37176472,0.5,5.702648e-05,0.08097285,0.42569587,0.048908666,0.26937065,0.2907601,0.0025619129,0.055555556,0.89184064,1.0,0.0,1.0,0.96875,0.0,0.68586385,0.0,0.06622976,1.0,0.6666667,0.85714287,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,0.078391574,0.0,0.3552941,0.5,4.1832927e-06,0.080975,0.07045133,0.06698144,0.20736608,0.06529271,0.005977797,0.1388889,0.48387095,1.0,0.0,0.0,0.96875,0.0,0.005235602,0.0,0.08193291,0.0,0.6666667,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.75,0.11947715,0.0,0.14823529,0.375,0.0001160242,0.28118533,0.26733762,0.23335525,0.3016023,0.96385264,0.0051238257,0.33333334,0.62049335,0.0,0.0,1.0,0.5,0.0,0.16230367,0.0,0.0570401,0.0,0.6666667,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,0.16961108,0.07629428,0.0,0.375,0.00033507167,0.07717936,0.30382136,0.3878122,0.734974,0.8629333,0.0,0.22222222,0.44402277,0.0,0.0,1.0,1.0,0.0,0.005235602,0.0,0.111668706,1.0,0.6666667,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.5,0.15520719,0.0,0.09882353,0.25,0.00034126238,0.08040426,0.15772921,0.2792435,0.61451626,0.4343874,0.2322801,0.5833333,0.32068312,1.0,1.0,1.0,0.5,0.0,0.005235602,0.0,0.05930884,1.0,0.6666667,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.875,0.20048651,0.0,0.030588236,0.375,0.00029127215,0.18684183,0.24626514,0.46112257,0.23084705,0.48477975,0.06618275,0.22222222,0.49905124,1.0,1.0,1.0,0.53125,1.0,0.005235602,0.0,0.1892964,0.0,0.6666667,0.42857143,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.625,0.110218756,0.0,0.27529413,0.375,0.00027652105,0.07273305,0.46862715,0.6720746,0.42034632,0.53569406,0.012809564,0.30555555,0.65275145,0.0,1.0,1.0,0.96875,1.0,0.68586385,0.0,0.06438781,1.0,0.6666667,0.5714286,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.625,0.7604273,0.024523161,0.004705882,0.125,5.0372805e-06,0.07688647,0.41940558,0.37605554,0.47602707,0.66627884,0.0038428693,0.22222222,0.49335864,1.0,1.0,1.0,0.0,0.0,0.005235602,0.0,0.07308642,1.0,0.6666667,0.2857143,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,0.26343885,0.0,0.76,0.5,2.2263872e-05,0.08173164,0.12030193,0.29684642,0.44087943,0.6074485,0.00042698547,0.11111111,0.7210626,1.0,1.0,0.0,0.0,1.0,0.68586385,0.0,0.068307705,0.0,0.6666667,0.14285715,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0.092232935,0.0,0.53411764,0.25,4.674632e-06,0.07543759,0.3923573,0.19912426,0.40618145,0.31503505,0.049530316,0.25,0.7609108,1.0,0.0,1.0,0.90625,0.0,0.68586385,0.0,0.035193074,0.0,0.6666667,0.71428573,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0.39678398,0.089918256,0.044705883,0.25,0.00028544886,0.084402315,0.12847932,0.4028435,0.6863373,0.3402225,0.0046968404,0.19444445,0.59582543,1.0,0.0,1.0,0.96875,0.0,0.16230367,0.0,0.06602349,0.0,0.6666667,0.5714286,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.19844384,0.073569484,0.4282353,0.125,0.00030075604,0.08198062,0.11070923,0.044592693,0.36150512,0.048848446,0.34073442,0.41666666,0.63567364,0.0,0.0,1.0,0.09375,0.0,0.16230367,0.0,0.076468624,1.0,0.6666667,0.71428573,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.5,0.023072224,0.05722071,0.047058824,0.125,4.2032792e-05,0.07352264,0.21559994,0.3772551,0.357537,0.7416994,0.011528608,0.44444445,0.38519925,0.0,0.0,1.0,0.0625,0.0,0.005235602,0.0,0.030904068,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,0.17930554,0.0,0.4635294,0.375,0.00014106042,0.19599849,0.14137442,0.0594914,0.48754016,0.35397422,0.6033305,0.055555556,0.63377607,1.0,1.0,1.0,0.90625,1.0,0.005235602,0.0,0.08091418,1.0,0.6666667,0.85714287,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.45760968,0.07901908,0.011764706,0.25,0.000120599434,0.0757646,0.106620535,0.68739784,0.6297003,0.6899703,0.0038428693,0.3611111,0.46679318,0.0,0.0,1.0,0.21875,0.0,0.005235602,0.0,0.04524475,0.0,0.6666667,0.2857143,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.5987185,0.0,0.12,0.125,2.3803961e-05,0.1776207,0.20490643,0.22579208,0.32797068,0.34317583,0.0017079419,0.5555556,0.3529412,1.0,0.0,1.0,1.0,0.0,0.005235602,0.0,0.095350415,1.0,0.6666667,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.25,0.7901062,0.16621253,0.009411764,0.125,0.0003675331,0.29319197,0.12045919,0.29843366,0.3437083,0.06371201,0.0029888984,0.083333336,0.41935483,1.0,1.0,1.0,0.65625,0.0,0.005235602,0.0,0.048396166,1.0,0.6666667,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.06429682,0.0,0.14352942,0.5,0.00047538418,0.076368295,0.53546154,0.07048837,0.5783787,0.6479779,0.2771136,0.2777778,0.15559772,1.0,1.0,0.0,0.6875,0.0,0.005235602,0.0,0.051344156,1.0,0.6666667,0.2857143,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.125,0.030591961,0.0,0.39058822,0.375,2.7137787e-05,0.074184544,0.18289039,0.2607835,0.27144682,0.5278916,0.0,0.2777778,0.58633775,1.0,0.0,1.0,0.0,0.0,0.005235602,0.0,0.09238909,0.0,0.6666667,0.5714286,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.375,0.86102843,0.0,0.47058824,0.125,0.00048767094,0.50474894,0.16889448,0.58845645,0.53924906,0.5558541,0.0021349273,0.33333334,0.8045541,1.0,0.0,1.0,0.0625,1.0,0.68586385,0.0,0.049231827,1.0,0.6666667,0.42857143,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.875,0.0072801835,0.0,0.14117648,0.125,0.037594866,0.07722676,0.44346595,0.52876604,0.39038196,0.68261933,0.0,0.3611111,0.3946869,0.0,0.0,1.0,0.0,0.0,0.005235602,0.0,0.02552705,1.0,0.6666667,0.2857143,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.875,0.16601162,0.0,0.46588236,0.125,8.469708e-05,0.070279635,0.23808774,0.46815565,0.28217366,0.5952825,0.0012809564,0.16666667,0.3586338,0.0,0.0,1.0,1.0,0.0,0.005235602,0.0,0.19196159,1.0,0.6666667,0.14285715,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0.41374916,0.07901908,0.004705882,0.25,0.00020540197,0.07498547,0.26576507,0.31092435,0.1559432,0.33277422,0.00042698547,0.19444445,0.5597723,1.0,0.0,1.0,0.0,0.0,0.005235602,0.0,0.086306125,0.0,0.6666667,0.85714287,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.375,0.8116266,0.09264305,0.009411764,0.5,0.0003580692,0.4992164,0.29061174,0.13189265,0.28820777,0.48122486,0.00085397094,0.3888889,0.62618595,0.0,0.0,1.0,0.0,0.0,0.42408377,0.0,0.07867224,1.0,0.6666667,0.42857143,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.75,0.7811563,0.0,0.11764706,0.25,6.538297e-05,0.0813752,0.6441264,0.5311316,0.45438185,0.91331995,0.0021349273,0.5833333,0.62239087,1.0,1.0,1.0,0.1875,0.0,0.68586385,1.0,0.031424705,1.0,0.6666667,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.875,0.76975423,0.0,0.14117648,0.375,0.00046735973,0.076889046,0.19091052,0.16918616,0.380875,0.24343161,0.57984626,0.1388889,0.5559772,1.0,1.0,1.0,0.90625,1.0,0.42408377,0.0,0.07691913,1.0,0.6666667,0.85714287,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,0.50952303,0.0,0.37882352,0.5,2.9651217e-05,0.080463216,0.15930177,0.12280175,0.17330469,0.062375978,0.0038428693,0.2777778,0.89373815,1.0,0.0,1.0,0.96875,0.0,0.68586385,0.0,0.027497064,0.0,0.6666667,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.5,0.033076193,0.0,0.43764704,0.125,0.00010756401,0.07825875,0.24437805,0.36552396,0.66190517,0.4874178,0.6904355,0.3611111,0.42504743,1.0,0.0,1.0,0.90625,0.0,0.005235602,0.0,0.055795737,0.0,0.33333334,0.5714286,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.36372492,0.0,0.26352942,0.375,6.109926e-06,0.08310358,0.48293757,0.6340863,0.4616796,0.95466197,0.005550811,0.11111111,0.61859584,1.0,0.0,1.0,0.09375,0.0,0.68586385,0.0,0.2157915,1.0,0.6666667,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.875,0.39889812,0.06811989,0.044705883,0.25,0.000110584624,0.3517993,0.103632644,0.44170418,0.6198128,0.5607467,0.00085397094,0.4722222,0.5370019,1.0,1.0,1.0,0.0,0.0,0.005235602,0.0,0.034464847,1.0,0.6666667,0.2857143,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,0.41020146,0.16893733,0.002352941,0.25,0.00012695587,0.0840481,0.110551976,0.7190311,0.6506193,0.6477614,0.00042698547,0.3611111,0.3491461,1.0,0.0,1.0,0.0,0.0,0.005235602,0.0,0.058438133,1.0,0.6666667,0.2857143,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,0.1431387,0.0,0.30117646,0.75,0.0001985399,0.0784807,0.67683595,0.18851842,0.17527217,0.5051062,0.0072587533,0.027777778,0.8519924,1.0,0.0,1.0,0.1875,0.0,0.68586385,0.0,0.14596783,0.0,0.6666667,0.5714286,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.125,0.1126129,0.0,0.77882355,0.125,0.00025226365,0.36943322,0.5480421,0.23298962,0.57668525,0.40098357,0.0038428693,0.11111111,0.5047438,0.0,0.0,1.0,0.5,0.0,0.005235602,0.0,0.06710048,1.0,0.6666667,0.5714286,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.5,0.16103,0.0,0.23529412,0.375,0.0003091343,0.07631348,0.1839912,0.51490057,0.58462554,0.85904557,0.0025619129,0.3611111,0.5616698,1.0,0.0,1.0,0.96875,1.0,0.005235602,0.0,0.06969921,0.0,0.6666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.625,0.59936273,0.0,0.10352941,0.25,0.00014598963,0.078425415,0.17235415,0.2454645,0.29511243,0.6629203,0.005977797,0.5,0.49335864,0.0,1.0,0.0,0.1875,1.0,0.005235602,1.0,0.041910198,1.0,0.6666667,0.2857143,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,0.32826582,0.0,0.1882353,0.75,0.00012066047,0.07974718,0.13146721,0.5195207,0.5653855,0.482335,0.00042698547,0.055555556,0.7950664,1.0,0.0,1.0,0.0,0.0,0.947644,0.0,0.048315957,0.0,0.6666667,0.42857143,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0.6794408,0.0,0.28470588,0.625,0.23125847,0.07607764,0.27064005,0.2601016,0.41272372,0.5158686,0.00042698547,0.16666667,0.6451613,0.0,0.0,1.0,0.0,0.0,0.005235602,0.0,0.02761769,0.0,1.0,0.5714286,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.625,0.26796362,0.0,0.25411764,0.375,0.00029719307,0.08437958,0.20160402,0.27511707,0.34076226,0.46436277,0.0,0.19444445,0.7760911,1.0,0.0,1.0,0.0,0.0,0.005235602,1.0,0.08954215,1.0,0.6666667,0.5714286,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0.8418764,0.0,0.03529412,0.375,0.00014961614,0.079485714,0.11196729,0.1307069,0.09098608,0.30782938,0.0,0.22222222,0.70018977,0.0,1.0,1.0,0.0,1.0,0.68586385,0.0,0.06594534,0.0,0.6666667,0.85714287,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.875,0.15167189,0.0,0.051764704,0.25,0.00034651745,0.07645548,0.09812864,0.3433184,0.43407148,0.688113,0.0051238257,0.3611111,0.26565465,1.0,0.0,1.0,0.71875,0.0,0.005235602,0.0,0.1593115,1.0,0.6666667,0.14285715,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.125,0.85355395,0.0,0.88941175,0.375,0.00020827744,0.27203035,0.15757194,0.32361948,0.39944664,0.05751878,0.0038428693,0.1388889,0.4971537,0.0,1.0,0.0,0.34375,1.0,0.005235602,0.0,0.049374785,1.0,0.6666667,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
