numerical__income,numerical__name_email_similarity,numerical__prev_address_months_count,numerical__current_address_months_count,numerical__customer_age,numerical__days_since_request,numerical__intended_balcon_amount,numerical__zip_count_4w,numerical__velocity_6h,numerical__velocity_24h,numerical__velocity_4w,numerical__bank_branch_count_8w,numerical__date_of_birth_distinct_emails_4w,numerical__credit_risk_score,numerical__email_is_free,numerical__phone_home_valid,numerical__phone_mobile_valid,numerical__bank_months_count,numerical__has_other_cards,numerical__proposed_credit_limit,numerical__foreign_request,numerical__session_length_in_minutes,numerical__keep_alive_session,numerical__device_distinct_emails_8w,numerical__month,categorical__payment_type_AA,categorical__payment_type_AB,categorical__payment_type_AC,categorical__payment_type_AD,categorical__payment_type_AE,categorical__employment_status_CA,categorical__employment_status_CB,categorical__employment_status_CC,categorical__employment_status_CD,categorical__employment_status_CE,categorical__employment_status_CF,categorical__employment_status_CG,categorical__housing_status_BA,categorical__housing_status_BB,categorical__housing_status_BC,categorical__housing_status_BD,categorical__housing_status_BE,categorical__housing_status_BF,categorical__housing_status_BG,categorical__source_INTERNET,categorical__source_TELEAPP,categorical__device_os_linux,categorical__device_os_macintosh,categorical__device_os_other,categorical__device_os_windows,categorical__device_os_x11
0.0,0.110610425,0.0,0.33882353,0.375,0.00055556046,0.077332675,0.2179588,0.4981875,0.41212532,0.54969305,0.005550811,0.16666667,0.7798861,1.0,1.0,1.0,0.375,0.0,0.68586385,0.0,0.035971917,1.0,0.6666667,0.42857143,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.625,0.9257479,0.0,0.20470588,0.25,0.00034546308,0.074070595,0.5846831,0.21568863,0.43978563,0.68504596,0.0,0.33333334,0.5066414,1.0,1.0,1.0,0.0,0.0,0.005235602,0.0,0.14164402,1.0,0.6666667,0.2857143,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0.25314713,0.0,0.29411766,0.375,5.3974905e-05,0.08461311,0.15694292,0.14946479,0.20915991,0.18522146,0.005550811,0.11111111,0.7305503,0.0,1.0,1.0,0.5,0.0,0.68586385,0.0,0.20378591,1.0,0.6666667,0.85714287,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.625,0.8212567,0.0,0.7223529,0.625,0.00016794524,0.07474188,0.07799969,0.40214917,0.5515226,0.35739776,0.3168232,0.027777778,0.5028463,0.0,1.0,1.0,0.0625,0.0,0.005235602,0.0,0.34734276,1.0,0.6666667,0.5714286,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.875,0.8652982,0.0,0.089411765,0.375,0.00032294006,0.077508286,0.110080205,0.3676732,0.43672475,0.6579162,0.0042698546,0.44444445,0.4288425,1.0,0.0,1.0,0.0625,0.0,0.005235602,0.0,0.14205319,0.0,0.6666667,0.2857143,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,0.75220484,0.0,0.19294117,0.375,0.00034121264,0.0757623,0.1333543,0.18219551,0.20705684,0.3457914,0.00042698547,0.1388889,0.44592032,0.0,0.0,1.0,0.0,0.0,0.005235602,0.0,0.07522236,0.0,0.6666667,0.85714287,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.625,0.34846106,0.0,0.19058824,0.125,4.246463e-05,0.0770911,0.29202706,0.41369367,0.41086057,0.65085286,0.5964987,0.3611111,0.60341555,0.0,1.0,0.0,0.21875,1.0,0.16230367,0.0,0.03266637,1.0,0.6666667,0.14285715,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.625,0.20390664,0.0,0.1835294,0.125,0.0001839912,0.07532849,0.20018871,0.17643632,0.19763432,0.19030935,0.056362085,0.2777778,0.48766604,0.0,0.0,0.0,0.34375,0.0,0.16230367,0.0,0.118563585,0.0,0.6666667,0.85714287,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.375,0.1207012,0.0,0.27764705,0.25,0.00017308455,0.07580068,0.15930177,0.18578939,0.19055179,0.350723,0.0046968404,0.16666667,0.47058824,0.0,0.0,1.0,0.34375,0.0,0.005235602,0.0,0.051667854,1.0,0.6666667,0.85714287,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.375,0.1642438,0.0,0.16941176,0.375,0.00011735054,0.18971194,0.18241861,0.6174138,0.73604655,0.5999123,0.6541418,0.33333334,0.48766604,0.0,0.0,1.0,0.34375,0.0,0.005235602,0.0,0.09853254,1.0,0.6666667,0.14285715,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.08578904,0.0,0.08705882,0.625,0.050745495,0.07821071,0.19798711,0.23514499,0.43091318,0.6100462,0.69812125,0.083333336,0.5882353,1.0,0.0,1.0,0.0,0.0,0.005235602,0.0,0.11358045,0.0,1.0,0.14285715,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.6017559,0.0,0.09882353,0.125,0.0006137966,0.08041273,0.23918855,0.10505954,0.36757755,0.49962616,0.011955594,0.083333336,0.3776091,1.0,0.0,1.0,0.0625,0.0,0.005235602,0.0,0.061111264,1.0,0.6666667,0.5714286,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.25,0.16350585,0.0,0.4517647,0.625,0.00056895305,0.07428161,0.15615663,0.42850196,0.40304118,0.33297822,0.00085397094,0.055555556,0.516129,1.0,1.0,1.0,0.0,1.0,0.005235602,0.0,0.03240095,0.0,0.6666667,0.71428573,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.5615248,0.073569484,0.04,0.0,9.94323e-05,0.08038507,0.20726529,0.2435259,0.2752334,0.06291258,0.0038428693,0.16666667,0.47058824,1.0,0.0,1.0,0.0625,0.0,0.005235602,0.0,0.023401594,1.0,0.6666667,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.625,0.9966778,0.0,0.15294118,0.375,7.8162106e-05,0.15821983,0.49882057,0.5090536,0.34373227,0.50830203,0.34543127,0.027777778,0.56925994,0.0,1.0,1.0,1.0,0.0,0.005235602,0.0,0.032365087,1.0,0.6666667,0.42857143,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.875,0.8291307,0.0,0.3552941,0.375,0.00017400237,0.076929264,0.21009593,0.42773482,0.5482087,0.47775483,0.0,0.083333336,0.35104364,1.0,0.0,1.0,0.0,0.0,0.005235602,0.0,0.118101865,0.0,0.6666667,0.42857143,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,0.6097659,0.0,0.08705882,0.625,9.455668e-05,0.07881648,0.37930492,0.37682953,0.30348545,0.36517498,0.0038428693,0.055555556,0.5028463,1.0,1.0,1.0,0.96875,0.0,0.005235602,0.0,0.05858525,0.0,0.6666667,0.5714286,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.7774063,0.0,0.15764706,0.5,0.00015447724,0.08063176,0.61047333,0.65754867,0.7094168,0.753318,0.0025619129,0.11111111,0.5711575,0.0,1.0,1.0,0.8125,0.0,0.68586385,0.0,0.12350796,1.0,0.6666667,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,0.099088,0.0,0.13176471,0.5,0.00015371932,0.30277747,0.13130996,0.20052671,0.24103071,0.6410555,0.0038428693,0.055555556,0.5180266,0.0,1.0,1.0,0.0625,0.0,0.16230367,0.0,0.14217547,0.0,0.6666667,0.2857143,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.375,0.6405904,0.0,0.11058824,0.375,0.000101140904,0.07749011,0.10473345,0.072804384,0.1220691,0.07207264,0.0089666955,0.11111111,0.68880457,0.0,0.0,1.0,0.84375,0.0,0.16230367,0.0,0.019328775,1.0,0.6666667,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.875,0.37950292,0.0,0.06117647,0.25,0.00017279944,0.082630105,0.28306338,0.56962365,0.35499895,0.13852154,0.0,0.22222222,0.44402277,1.0,0.0,1.0,0.0,1.0,0.005235602,0.0,0.07916504,0.0,0.6666667,0.71428573,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.375,0.8647934,0.089918256,0.025882352,0.125,0.35075647,0.49115273,0.07155213,0.27791005,0.2358686,0.3704496,0.84543127,0.19444445,0.5066414,1.0,0.0,1.0,0.90625,0.0,0.005235602,0.0,0.05008457,1.0,0.6666667,0.85714287,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,0.74966305,0.0,0.10823529,0.25,0.0001559834,0.08042331,0.13775751,0.23742333,0.22885714,0.1473989,0.022630231,0.22222222,0.7590133,1.0,0.0,1.0,0.96875,0.0,0.42408377,0.0,0.0766776,1.0,0.6666667,0.85714287,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.625,0.19123407,0.089918256,0.018823529,0.25,0.00011388354,0.07856451,0.31105518,0.30897474,0.95193315,0.46951875,0.0,0.2777778,0.4573055,1.0,1.0,1.0,0.0,0.0,0.005235602,0.0,0.060611032,1.0,0.6666667,0.42857143,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.625,0.27566832,0.0,0.24705882,0.375,3.4710676e-05,0.08358392,0.24720868,0.3106749,0.5027832,0.54678756,0.005977797,0.41666666,0.3643264,1.0,1.0,1.0,0.125,0.0,0.005235602,0.0,0.055103935,1.0,0.6666667,0.71428573,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.625,0.13910255,0.032697547,0.5035294,0.125,0.0003133649,0.0787353,0.15096714,0.60223573,0.59837174,0.52455485,0.0034158838,0.30555555,0.3889943,1.0,0.0,1.0,1.0,0.0,0.005235602,0.0,0.16778073,1.0,0.6666667,0.42857143,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.25,0.09451524,0.1880109,0.03529412,0.5,0.0003133005,0.4843263,0.110394716,0.19653685,0.331201,0.2072125,0.016225448,0.11111111,0.63757116,0.0,0.0,1.0,0.375,1.0,0.16230367,0.0,0.04887115,1.0,0.6666667,0.71428573,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.771908,0.0,0.52,0.125,0.00034674676,0.07431144,0.47743356,0.46168703,0.42073858,0.36628053,0.00042698547,0.22222222,0.5332068,0.0,0.0,1.0,0.65625,0.0,0.005235602,0.0,0.31769174,0.0,0.6666667,0.85714287,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.875,0.3444982,0.0,0.89411765,0.25,0.00011995755,0.20638557,0.1311527,0.22370481,0.1959895,0.12325492,0.0051238257,0.19444445,0.48387095,0.0,1.0,1.0,0.5,0.0,0.005235602,0.0,0.06908118,1.0,0.6666667,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.875,0.83573747,0.0,0.59294116,0.5,0.00011898137,0.078337826,0.25397074,0.2940224,0.23818752,0.34294868,0.00042698547,0.083333336,0.5351044,0.0,1.0,0.0,0.0,0.0,0.16230367,0.0,0.09844146,0.0,0.6666667,0.71428573,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,0.098645695,0.0,0.68470585,0.125,0.00012300152,0.07753019,0.3789904,0.3797704,0.4309053,0.4802458,0.0068317675,0.6944444,0.61859584,0.0,0.0,1.0,0.1875,1.0,0.005235602,0.0,0.087923065,0.0,0.6666667,0.5714286,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.25,0.539111,0.0,0.5552941,0.375,1.9978992e-05,0.08169636,0.14310426,0.3761101,0.5169929,0.63913393,0.0021349273,0.16666667,0.60910815,1.0,1.0,1.0,0.96875,0.0,0.68586385,0.0,0.04061224,1.0,0.6666667,0.14285715,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.875,0.44430786,0.23160763,0.028235294,0.5,0.000120544944,0.08303184,0.12313257,0.7369596,0.4592881,0.6651531,0.00042698547,0.055555556,0.5768501,1.0,1.0,1.0,0.0,0.0,0.42408377,0.0,0.041030936,0.0,0.6666667,0.2857143,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.875,0.065586686,0.0,0.4517647,0.375,0.0002237799,0.07655376,0.19279762,0.45422244,0.56949914,0.8458882,0.00085397094,0.11111111,0.64705884,0.0,0.0,1.0,0.90625,0.0,0.42408377,0.0,0.0940022,0.0,1.0,0.5714286,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.875,0.7691834,0.0,0.52705884,0.5,0.00031586853,0.080717824,0.110080205,0.20674583,0.4045135,0.6118548,0.0046968404,0.11111111,0.88235295,1.0,1.0,0.0,0.90625,1.0,0.68586385,0.0,0.076405115,1.0,0.6666667,0.14285715,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.125,0.9919516,0.0,0.6988235,0.125,0.00044908223,0.13683759,0.18414845,0.48982075,0.5874721,0.37046814,0.0025619129,0.19444445,0.45351043,0.0,0.0,1.0,0.90625,0.0,0.005235602,0.0,0.06079198,1.0,0.6666667,0.5714286,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
