numerical__income,numerical__name_email_similarity,numerical__prev_address_months_count,numerical__current_address_months_count,numerical__customer_age,numerical__days_since_request,numerical__intended_balcon_amount,numerical__zip_count_4w,numerical__velocity_6h,numerical__velocity_24h,numerical__velocity_4w,numerical__bank_branch_count_8w,numerical__date_of_birth_distinct_emails_4w,numerical__credit_risk_score,numerical__email_is_free,numerical__phone_home_valid,numerical__phone_mobile_valid,numerical__bank_months_count,numerical__has_other_cards,numerical__proposed_credit_limit,numerical__foreign_request,numerical__session_length_in_minutes,numerical__keep_alive_session,numerical__device_distinct_emails_8w,numerical__month,categorical__payment_type_AA,categorical__payment_type_AB,categorical__payment_type_AC,categorical__payment_type_AD,categorical__payment_type_AE,categorical__employment_status_CA,categorical__employment_status_CB,categorical__employment_status_CC,categorical__employment_status_CD,categorical__employment_status_CE,categorical__employment_status_CF,categorical__employment_status_CG,categorical__housing_status_BA,categorical__housing_status_BB,categorical__housing_status_BC,categorical__housing_status_BD,categorical__housing_status_BE,categorical__housing_status_BF,categorical__housing_status_BG,categorical__source_INTERNET,categorical__source_TELEAPP,categorical__device_os_linux,categorical__device_os_macintosh,categorical__device_os_other,categorical__device_os_windows,categorical__device_os_x11
0.5,0.523544,0.0,0.13176471,0.25,0.0004164473,0.07906068,0.19641453,0.34381074,0.3397572,0.6455602,0.0038428693,0.4722222,0.7096774,0.0,0.0,1.0,0.5,1.0,0.68586385,0.0,0.07578614,1.0,0.6666667,0.2857143,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,0.021656927,0.0,0.32470587,0.625,0.0002632165,0.08328611,0.22550716,0.29802045,0.4883267,0.36398575,0.0034158838,0.083333336,0.800759,1.0,0.0,1.0,0.90625,1.0,0.68586385,0.0,0.029341444,0.0,0.6666667,0.5714286,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.625,0.11429813,0.0,0.80470586,0.125,0.0002925841,0.23484004,0.105362475,0.31048638,0.6938148,0.76723444,0.70239115,0.5555556,0.30170777,0.0,0.0,0.0,0.90625,0.0,0.005235602,1.0,0.10587131,1.0,0.6666667,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.75,0.31189656,0.0,0.16705883,0.375,0.00031021616,0.08139541,0.17455575,0.050604075,0.088617735,0.06744754,0.005977797,0.22222222,0.62808347,1.0,0.0,1.0,1.0,1.0,0.16230367,0.0,0.07601175,1.0,0.6666667,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.875,0.064986005,0.035422344,0.030588236,0.5,0.00011510814,0.08010464,0.40163547,0.08966168,0.6528701,0.6378368,0.28693426,0.055555556,0.43643263,1.0,1.0,1.0,0.34375,0.0,0.005235602,0.0,0.08536924,0.0,1.0,0.2857143,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.125,0.71489656,0.0,0.54588234,0.125,8.069542e-06,0.08097022,0.11401164,0.35329717,0.4289178,0.33254626,0.006404782,0.22222222,0.5996205,0.0,1.0,1.0,1.0,0.0,0.005235602,0.0,0.046856456,1.0,0.6666667,0.71428573,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0.45855168,0.0,0.3552941,0.5,4.107158e-05,0.08224447,0.1207737,0.5893038,0.53325075,0.6725577,0.005977797,0.055555556,0.7533207,0.0,1.0,1.0,0.90625,0.0,0.68586385,0.0,0.08179763,0.0,0.6666667,0.14285715,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.75,0.07043273,0.47683924,0.20941177,0.375,0.00012751353,0.076891825,0.20553546,0.49798098,0.34845227,0.5490671,0.00042698547,0.055555556,0.58444023,0.0,1.0,1.0,0.0,0.0,0.16230367,0.0,0.05534818,0.0,0.6666667,0.42857143,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.875,0.7984904,0.0,0.105882354,0.25,0.00024069358,0.37308052,0.22440635,0.4873057,0.50379336,0.5094469,0.80742955,0.3888889,0.49525616,1.0,0.0,1.0,0.34375,0.0,0.16230367,0.0,0.0538145,1.0,0.6666667,0.42857143,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.75,0.4371607,0.0,0.6517647,0.375,0.00049622735,0.07599202,0.15348326,0.26033217,0.18573937,0.16969176,0.00085397094,0.2777778,0.44592032,0.0,1.0,1.0,0.0625,1.0,0.005235602,0.0,0.037955854,1.0,0.6666667,0.85714287,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,0.66343194,0.07901908,0.044705883,0.375,0.0003955077,0.5107496,0.19798711,0.40069604,0.62595457,0.49995387,0.10076857,0.083333336,0.69449717,1.0,0.0,1.0,0.25,1.0,0.005235602,0.0,0.018617649,0.0,0.6666667,0.14285715,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.375,0.7064552,0.0,0.7364706,0.375,2.6264472e-05,0.4761479,0.28400692,0.5712244,0.49288383,0.9799925,0.7677199,0.41666666,0.62239087,1.0,1.0,1.0,0.5,1.0,0.005235602,1.0,0.116351895,0.0,0.6666667,0.42857143,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.625,0.16016103,0.0,0.105882354,0.625,0.042430487,0.51900685,0.13807203,0.28052408,0.28701365,0.6074415,0.023911187,0.083333336,0.45351043,1.0,1.0,1.0,0.34375,1.0,0.005235602,0.0,0.061183196,0.0,0.6666667,0.2857143,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.75,0.0033143363,0.0,0.1717647,0.5,0.000117452546,0.07288211,0.12045919,0.15163939,0.34611556,0.33374998,0.0,0.055555556,0.5540797,0.0,1.0,1.0,0.0,0.0,0.005235602,0.0,0.024588356,1.0,0.6666667,0.71428573,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.11655642,0.0,0.12705882,0.25,2.4078676e-05,0.079476856,0.11149552,0.599149,0.5570486,0.60757846,0.0,0.33333334,0.5388994,1.0,0.0,1.0,0.0,0.0,0.005235602,0.0,0.03018445,1.0,0.6666667,0.14285715,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.375,0.25238013,0.0,0.1764706,0.25,0.32485732,0.37619567,0.17565656,0.5824274,0.56045365,0.7529306,0.00042698547,0.3611111,0.3548387,1.0,0.0,1.0,0.90625,0.0,0.005235602,0.0,0.14377247,0.0,0.6666667,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.221192,0.0,0.12705882,0.25,0.00011688506,0.078080446,0.16276143,0.1916266,0.17842844,0.51565707,0.014517507,0.16666667,0.61480075,1.0,0.0,1.0,0.1875,0.0,0.005235602,0.0,0.049091056,1.0,0.6666667,0.85714287,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.875,0.24897556,0.15258856,0.02117647,0.25,8.595193e-05,0.07565356,0.11558421,0.11746431,0.17722504,0.3498334,0.014944492,0.19444445,0.48766604,0.0,1.0,1.0,0.5,0.0,0.005235602,0.0,0.03963614,1.0,0.6666667,0.85714287,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.125,0.2424337,0.0,0.11058824,0.5,0.0002859972,0.35977447,0.190596,0.33686697,0.33847842,0.33107734,0.0042698546,0.16666667,0.80265653,0.0,0.0,1.0,0.34375,0.0,0.68586385,0.0,0.23899963,0.0,0.6666667,0.42857143,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,0.75187445,0.0,0.35764706,0.375,0.00019423965,0.07679593,0.1473502,0.04700767,0.097856455,0.058817785,0.012382579,0.25,0.7685009,1.0,0.0,1.0,0.0625,0.0,0.68586385,0.0,0.35084754,0.0,0.6666667,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.875,0.090795256,0.073569484,0.04,0.25,2.9161614e-05,0.0787325,0.27755937,0.06763929,0.28424653,0.472683,0.0017079419,0.2777778,0.7077799,0.0,0.0,1.0,0.0625,1.0,0.68586385,0.0,0.03133394,1.0,0.6666667,0.5714286,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.875,0.024383295,0.0,0.10823529,0.5,0.00010738066,0.08003876,0.24028936,0.45576772,0.6142554,0.6758795,0.0042698546,0.33333334,0.4288425,1.0,0.0,1.0,0.625,0.0,0.005235602,1.0,0.041067056,1.0,0.6666667,0.14285715,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.125,0.7524857,0.0,0.0917647,0.25,0.00022010124,0.20725267,0.33401477,0.24168302,0.24970894,0.5426176,0.49188727,0.30555555,0.4117647,1.0,0.0,1.0,1.0,0.0,0.005235602,0.0,0.038615335,1.0,0.6666667,0.5714286,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.125,0.23524603,0.0,0.08235294,0.5,0.21112296,0.20270479,0.13366881,0.24294575,0.6378417,0.89676243,0.5076857,0.16666667,0.43643263,1.0,0.0,1.0,0.84375,0.0,0.005235602,0.0,0.074929364,0.0,0.6666667,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.875,0.17539561,0.0,0.55764705,0.625,0.3202644,0.50635636,0.20726529,0.5040625,0.6495766,0.76388144,0.005977797,0.055555556,0.66603416,1.0,1.0,1.0,0.0625,0.0,0.005235602,0.0,0.09396134,0.0,0.6666667,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.75,0.71233356,0.029972753,0.004705882,0.5,0.00042333725,0.07982892,0.053153012,0.2930868,0.1397406,0.075762615,0.3292058,0.1388889,0.42504743,0.0,1.0,0.0,0.09375,0.0,0.68586385,0.0,0.08141182,0.0,0.6666667,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,0.2335853,0.0,0.28470588,0.375,0.00017698582,0.07653943,0.20160402,0.091168396,0.21729939,0.34903872,0.0,0.1388889,0.63946867,0.0,1.0,1.0,0.0,1.0,0.16230367,0.0,0.05765724,1.0,0.6666667,0.5714286,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0.9241448,0.0,0.5529412,0.625,0.015371097,0.082970284,0.2401321,0.4059427,0.46896365,0.6293326,0.0,0.19444445,0.5142315,1.0,1.0,1.0,0.0,0.0,0.005235602,0.0,0.16091195,0.0,1.0,0.2857143,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.75,0.13810359,0.0,0.23294118,0.125,0.00012324676,0.08527407,0.09435446,0.09053316,0.06952727,0.054403584,0.0,0.19444445,0.5009488,0.0,0.0,1.0,0.0,0.0,0.005235602,0.0,0.037918597,0.0,0.6666667,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.25,0.77204674,0.0,0.14352942,0.375,0.00021919006,0.50031674,0.13948734,0.5200155,0.59553754,0.6024939,0.8057216,0.33333334,0.64705884,1.0,0.0,1.0,0.90625,0.0,0.68586385,0.0,0.044547092,1.0,0.6666667,0.14285715,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.125,0.17434004,0.0,0.056470588,0.5,0.00015256167,0.3217708,0.17109609,0.2725288,0.37394333,0.75872344,0.46413323,0.083333336,0.6907021,0.0,0.0,1.0,0.0625,1.0,0.68586385,0.0,0.05393069,0.0,0.6666667,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.6343314,0.16076294,0.037647057,0.125,0.00010411114,0.2552716,0.09781412,0.06435638,0.118858725,0.3477675,0.32194707,0.25,0.49335864,0.0,0.0,1.0,0.90625,0.0,0.005235602,0.0,0.02436315,1.0,0.6666667,0.71428573,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0.23985468,0.0,0.24941176,0.875,0.00018637681,0.08068847,0.27284163,0.18356758,0.43418923,0.36141524,0.0038428693,0.055555556,0.47628084,1.0,0.0,1.0,0.5,0.0,0.005235602,0.0,0.12198684,0.0,0.6666667,0.71428573,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.125,0.09889283,0.0,0.08235294,0.375,0.00033082816,0.07715245,0.3162447,0.46294415,0.3270125,0.47350684,0.00042698547,0.055555556,0.5199241,0.0,1.0,0.0,0.96875,0.0,0.005235602,0.0,0.0,0.0,0.33333334,0.42857143,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.25,0.5771599,0.0,0.4517647,0.125,4.5319022e-05,0.07545222,0.19814436,0.19307822,0.40593442,0.7579529,0.0042698546,0.5277778,0.91650856,0.0,1.0,1.0,0.0625,0.0,0.89528793,0.0,0.10725379,0.0,0.6666667,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.625,0.38914272,0.13623978,0.014117647,0.25,0.00033242567,0.495257,0.09293914,0.12036614,0.5102433,0.51211303,0.0,0.22222222,0.59203035,1.0,0.0,1.0,0.21875,1.0,0.005235602,0.0,0.16036582,0.0,0.6666667,0.5714286,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.875,0.15687376,0.60490465,0.45411766,0.375,0.014143726,0.16176198,0.3679824,0.35377976,0.30412194,0.49131066,0.84884715,0.30555555,0.61669827,1.0,0.0,1.0,0.65625,0.0,0.16230367,0.0,0.055931453,1.0,0.6666667,0.42857143,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.25,0.58427995,0.0,0.13176471,0.375,5.078281e-05,0.08286637,0.5566913,0.29093453,0.31720227,0.33836913,0.00085397094,0.11111111,0.5256167,1.0,0.0,1.0,0.0625,0.0,0.005235602,0.0,0.19067334,0.0,0.6666667,0.85714287,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.1193463,0.0,0.23764706,0.125,7.3655445e-07,0.07627177,0.2146564,0.55805004,0.16497603,0.6248332,0.7139197,0.4722222,0.3719165,1.0,0.0,1.0,0.6875,0.0,0.68586385,1.0,0.5673164,0.0,0.6666667,0.2857143,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.875,0.20430784,0.0,0.27529413,0.375,0.008198636,0.07623493,0.13178173,0.25316757,0.21025763,0.35202384,0.0,0.2777778,0.7514231,0.0,0.0,1.0,0.0,0.0,0.005235602,0.0,0.16877873,0.0,0.6666667,0.71428573,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
