numerical__income,numerical__name_email_similarity,numerical__prev_address_months_count,numerical__current_address_months_count,numerical__customer_age,numerical__days_since_request,numerical__intended_balcon_amount,numerical__zip_count_4w,numerical__velocity_6h,numerical__velocity_24h,numerical__velocity_4w,numerical__bank_branch_count_8w,numerical__date_of_birth_distinct_emails_4w,numerical__credit_risk_score,numerical__email_is_free,numerical__phone_home_valid,numerical__phone_mobile_valid,numerical__bank_months_count,numerical__has_other_cards,numerical__proposed_credit_limit,numerical__foreign_request,numerical__session_length_in_minutes,numerical__keep_alive_session,numerical__device_distinct_emails_8w,numerical__month,categorical__payment_type_AA,categorical__payment_type_AB,categorical__payment_type_AC,categorical__payment_type_AD,categorical__payment_type_AE,categorical__employment_status_CA,categorical__employment_status_CB,categorical__employment_status_CC,categorical__employment_status_CD,categorical__employment_status_CE,categorical__employment_status_CF,categorical__employment_status_CG,categorical__housing_status_BA,categorical__housing_status_BB,categorical__housing_status_BC,categorical__housing_status_BD,categorical__housing_status_BE,categorical__housing_status_BF,categorical__housing_status_BG,categorical__source_INTERNET,categorical__source_TELEAPP,categorical__device_os_linux,categorical__device_os_macintosh,categorical__device_os_other,categorical__device_os_windows,categorical__device_os_x11
0.625,0.55429864,0.0,0.07294118,0.0,1.2628652e-05,0.083148286,0.5161189,0.47173896,0.56885135,0.65255505,0.0,0.16666667,0.5142315,1.0,0.0,1.0,0.0,0.0,0.005235602,0.0,0.16045393,0.0,0.6666667,0.2857143,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,0.21762453,0.0,0.044705883,0.125,4.65905e-05,0.07585354,0.09278189,0.28676915,0.07205669,0.048733987,0.00042698547,0.30555555,0.7096774,0.0,0.0,1.0,0.0,0.0,0.41884816,0.0,0.06330495,1.0,0.6666667,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,0.526453,0.0,0.44235295,0.5,0.000116307514,0.08116513,0.16118887,0.20179242,0.43814245,0.5927069,0.0042698546,0.16666667,0.54648954,1.0,1.0,1.0,0.34375,0.0,0.005235602,0.0,0.066780254,1.0,0.6666667,0.2857143,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.16213264,0.0,0.40941176,0.125,0.00015982515,0.07606829,0.200975,0.4156648,0.51979804,0.33733228,0.0,0.30555555,0.89943075,0.0,0.0,1.0,0.0,0.0,0.005235602,0.0,0.04825324,1.0,0.6666667,0.5714286,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.875,0.45496756,0.0,0.21647058,0.25,3.8330993e-05,0.076316215,0.020600723,0.24557404,0.6708858,0.8601208,0.0,0.2777778,0.38519925,0.0,1.0,1.0,0.0,0.0,0.005235602,0.0,0.084030606,0.0,0.6666667,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.3283047,0.27792916,0.014117647,0.25,0.00013250047,0.2775506,0.19091052,0.42202348,0.35973215,0.47690412,0.24807857,0.33333334,0.43833017,1.0,1.0,1.0,0.375,0.0,0.005235602,0.0,0.19243827,1.0,0.6666667,0.2857143,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.75,0.3065929,0.0,0.87764704,0.625,0.00038844632,0.07794926,0.11212455,0.80300134,0.65889317,0.47964022,0.0051238257,0.083333336,0.80834913,1.0,0.0,1.0,0.5,0.0,0.68586385,0.0,0.080093116,0.0,1.0,0.14285715,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.875,0.019140141,0.0,0.7411765,0.125,0.075883254,0.07782926,0.20584998,0.43380615,0.39784694,0.6053965,0.00085397094,0.30555555,0.29601517,1.0,1.0,0.0,0.0,0.0,0.005235602,0.0,0.08272368,1.0,0.6666667,0.2857143,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.875,0.329309,0.0,0.28470588,0.375,0.1282083,0.41342607,0.14845102,0.14708118,0.20596874,0.66194993,0.00085397094,0.1388889,0.29791272,1.0,0.0,1.0,0.90625,0.0,0.005235602,0.0,0.17834558,0.0,0.6666667,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.625,0.30518612,0.0,0.11058824,0.25,9.8850316e-05,0.07946825,0.05189495,0.24839506,0.0666354,0.075845286,0.005550811,0.2777778,0.43643263,1.0,0.0,1.0,0.90625,0.0,0.005235602,0.0,0.02741011,1.0,0.6666667,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,0.09678203,0.0,0.0917647,0.375,0.00041408063,0.078963354,0.11086649,0.29116532,0.36988404,0.7560692,0.011528608,0.44444445,0.7286528,0.0,0.0,1.0,0.0625,0.0,0.68586385,0.0,0.21001153,1.0,0.6666667,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.87368464,0.15258856,0.028235294,0.125,0.00030067685,0.073441915,0.14043088,0.10848629,0.30784222,0.552322,0.0017079419,0.4722222,0.772296,0.0,0.0,1.0,0.90625,0.0,0.68586385,0.0,0.06131032,1.0,0.6666667,0.5714286,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.5,0.4466962,0.0,0.023529412,0.5,8.543479e-05,0.07306558,0.037741784,0.4773989,0.56395227,0.5931586,0.0,0.1388889,0.5199241,0.0,1.0,0.0,0.0625,0.0,0.005235602,0.0,0.18680583,1.0,0.6666667,0.14285715,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.125,0.12348008,0.0,0.08470588,0.375,0.0004383947,0.07182878,0.14719296,0.51156414,0.48168623,0.4655882,0.0029888984,0.055555556,0.3719165,1.0,1.0,1.0,0.0625,1.0,0.005235602,0.0,0.15893096,0.0,0.6666667,0.42857143,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0.7439594,0.0,0.20235294,0.625,0.00035361754,0.078599006,0.091681086,0.66505724,0.5068467,0.5206456,0.0046968404,0.33333334,0.9411765,1.0,0.0,1.0,0.0625,0.0,0.42408377,0.0,0.08235366,1.0,0.6666667,0.42857143,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.875,0.94491434,0.0,0.26588234,0.125,5.6506167e-05,0.08142685,0.17172511,0.30630222,0.16981742,0.38346648,0.0,0.33333334,0.7381404,0.0,0.0,0.0,0.0,0.0,0.42408377,0.0,0.022671739,1.0,0.6666667,0.85714287,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.375,0.44671622,0.0,0.24941176,0.25,1.3900215e-05,0.07592655,0.45966348,0.2406669,0.31542897,0.6787233,0.005550811,0.41666666,0.36242884,0.0,0.0,1.0,0.21875,0.0,0.005235602,0.0,0.078959964,1.0,0.6666667,0.2857143,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,0.19137943,0.0,0.43294117,0.25,0.00017483762,0.08019607,0.18226136,0.24443902,0.18311475,0.14450957,0.00042698547,0.25,0.7362429,0.0,0.0,1.0,0.0625,0.0,0.68586385,0.0,0.05925526,1.0,0.6666667,0.85714287,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.375,0.99308497,0.0,0.14823529,0.25,0.00036553497,0.07473912,0.2075798,0.4243637,0.43893963,0.67986995,0.005550811,0.1388889,0.3643264,1.0,0.0,1.0,0.90625,1.0,0.005235602,0.0,0.07530543,0.0,0.6666667,0.2857143,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,0.73653096,0.0,0.23058824,0.625,2.07592e-05,0.07936105,0.070136815,0.16124319,0.3962151,0.36234352,0.00042698547,0.19444445,0.7647059,1.0,0.0,1.0,0.0,0.0,0.68586385,0.0,0.031593487,1.0,0.6666667,0.5714286,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.875,0.030673254,0.098092645,0.025882352,0.0,0.00017764093,0.07443736,0.27205536,0.5959093,0.7425699,0.752996,0.010674637,0.2777778,0.3605313,0.0,1.0,1.0,0.90625,0.0,0.005235602,0.0,0.04392609,1.0,0.6666667,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0.32889557,0.081743866,0.016470589,0.375,0.00022266567,0.0761611,0.21732977,0.3120634,0.49921295,0.31294185,0.00042698547,0.22222222,0.6451613,0.0,0.0,1.0,0.6875,0.0,0.005235602,0.0,0.045214027,0.0,0.6666667,0.85714287,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.875,0.09740086,0.03814714,0.023529412,0.375,0.00045753346,0.07377635,0.03616921,0.171251,0.19060335,0.23752165,0.0,0.33333334,0.64895636,1.0,0.0,1.0,0.0,0.0,0.005235602,0.0,0.14965445,1.0,0.6666667,0.85714287,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.875,0.8837619,0.0,0.41411763,0.5,0.00043061833,0.08045499,0.12108822,0.3209665,0.26684737,0.071939185,0.0042698546,0.11111111,0.94497156,1.0,1.0,1.0,0.34375,0.0,0.42408377,0.0,0.05096129,1.0,0.6666667,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.1627176,0.0,0.41882354,0.125,0.00039852475,0.47996014,0.07925774,0.20939653,0.48789224,0.66880655,0.0076857386,0.1388889,0.30170777,1.0,1.0,1.0,0.5,0.0,0.005235602,0.0,0.12185663,1.0,0.6666667,0.2857143,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.375,0.7010913,0.0,0.14823529,0.25,0.00028696598,0.073299155,0.5156471,0.50491166,0.51652545,0.30746347,0.0029888984,0.4722222,0.7191651,1.0,0.0,1.0,0.15625,1.0,0.42408377,0.0,0.15709615,0.0,0.6666667,0.71428573,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.7820032,0.032697547,0.025882352,0.125,4.527196e-05,0.07684497,0.41751847,0.5138365,0.45612156,0.6614268,0.0038428693,0.3611111,0.516129,0.0,0.0,1.0,0.5,1.0,0.005235602,1.0,0.087576024,0.0,0.6666667,0.2857143,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.75,0.022304136,0.0,0.10352941,0.25,0.055764295,0.054102316,0.3797767,0.4715839,0.3205622,0.059056338,0.36678052,0.3611111,0.48197344,0.0,1.0,1.0,0.90625,0.0,0.005235602,0.0,0.017746674,1.0,0.6666667,0.14285715,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.75,0.20581342,0.0,0.43529412,0.5,8.998157e-05,0.07732178,0.14986633,0.18006644,0.21498515,0.35351804,0.00042698547,0.22222222,0.6907021,1.0,0.0,1.0,0.0,0.0,0.16230367,0.0,0.11182604,0.0,0.6666667,0.5714286,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.8667854,0.07901908,0.04235294,0.25,1.6856875e-05,0.080090694,0.12030193,0.55813783,0.5553128,0.4823016,0.0042698546,0.3888889,0.49525616,1.0,0.0,1.0,0.34375,0.0,0.005235602,0.0,0.082939945,0.0,0.6666667,0.42857143,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.1014002,0.08719346,0.0,0.25,5.598511e-05,0.0782466,0.34234944,0.107381,0.21622099,0.36999372,0.005977797,0.25,0.67741936,0.0,0.0,1.0,0.0625,0.0,0.42408377,0.0,0.047986783,0.0,0.6666667,0.71428573,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,0.83815104,0.0,0.28941175,0.25,0.00022143169,0.07898072,0.19798711,0.23596789,0.26451752,0.045444768,0.0042698546,0.2777778,0.5294118,1.0,1.0,0.0,0.8125,0.0,0.005235602,0.0,0.038633183,0.0,0.6666667,0.85714287,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.75,0.43814138,0.0,0.028235294,0.5,0.00042412741,0.25602397,0.26387796,0.05818034,0.6311783,0.61463845,0.00042698547,0.11111111,0.7760911,0.0,0.0,1.0,0.90625,0.0,0.68586385,0.0,0.10600256,1.0,0.6666667,0.14285715,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.75,0.61929715,0.0,0.6282353,0.5,0.000368083,0.082324825,0.174713,0.4114778,0.3702646,0.6747124,0.37830913,0.44444445,0.3776091,1.0,1.0,1.0,0.8125,0.0,0.005235602,0.0,0.17898527,0.0,1.0,0.2857143,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.8938819,0.0,0.23294118,0.25,0.00029499666,0.0776256,0.12218902,0.3269815,0.25747314,0.6338603,0.0,0.25,0.043643262,1.0,0.0,1.0,0.0,0.0,0.005235602,0.0,0.24565743,1.0,0.6666667,0.14285715,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0.11115525,0.0,0.044705883,0.5,0.00036615148,0.07400909,0.13681397,0.40729365,0.34159192,0.05630795,0.011955594,0.11111111,0.7988615,1.0,0.0,1.0,0.5,0.0,0.947644,0.0,0.0942844,0.0,0.6666667,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.375,0.5377082,0.0,0.34588236,0.375,1.11481995e-05,0.07696032,0.37836137,0.18301196,0.21994795,0.34878334,0.005977797,0.1388889,0.38709676,0.0,1.0,1.0,0.0625,0.0,0.005235602,0.0,0.2315451,1.0,0.6666667,0.71428573,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.75,0.15552233,0.0,0.030588236,0.125,0.04232724,0.2853631,0.5101431,0.6116705,0.78339183,0.54715544,0.0012809564,0.33333334,0.31499052,0.0,0.0,1.0,0.65625,0.0,0.005235602,0.0,0.05167271,1.0,0.6666667,0.2857143,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,0.53448504,0.0,0.6,0.375,0.0004282491,0.08018456,0.25114012,0.57903165,0.7480114,0.7578378,0.00042698547,0.22222222,0.60721064,0.0,0.0,1.0,0.09375,0.0,0.68586385,0.0,0.121537186,0.0,0.6666667,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.25,0.5010893,0.0,0.08235294,0.25,0.00056596857,0.07767603,0.5183205,0.4822793,0.6881341,0.9333492,0.005977797,0.41666666,0.7248577,1.0,0.0,1.0,0.90625,0.0,0.68586385,0.0,0.057487365,1.0,0.6666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0832172,0.2506812,0.03529412,0.125,0.00043412962,0.08037689,0.1839912,0.7295632,0.60966426,0.66317344,0.00042698547,0.2777778,0.3889943,1.0,0.0,1.0,0.0,0.0,0.68586385,0.0,0.07892803,1.0,0.6666667,0.2857143,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.625,0.5866832,0.0,0.32941177,0.625,0.00018217719,0.073953785,0.20176129,0.37069416,0.33084488,0.3563435,0.10076857,0.027777778,0.60910815,0.0,0.0,1.0,0.90625,0.0,0.42408377,0.0,0.09730533,0.0,0.6666667,0.42857143,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.625,0.18956003,0.03814714,0.037647057,0.125,0.00013895045,0.076437384,0.2874666,0.29288384,0.26393157,0.20317422,0.0,0.22222222,0.54079694,1.0,0.0,1.0,0.0,0.0,0.005235602,0.0,0.10403872,1.0,0.6666667,0.85714287,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.25,0.52146536,0.0,0.44235295,0.5,8.3343955e-05,0.07483543,0.4591917,0.23432843,0.3790512,0.8541755,0.0046968404,0.6111111,0.5351044,1.0,1.0,1.0,0.96875,0.0,0.42408377,0.0,0.077810556,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
